timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
144100,9995,22,,,,,10005,22,,,,,10000.0
144200,9996,1,9995.0,22.0,,,10002,5,10004.0,1.0,10005.0,22.0,9999.0
144300,9998,6,9995.0,28.0,,,10005,28,,,,,10001.5
144400,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
144500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
144600,10002,2,9998.0,9.0,9996.0,1.0,10004,1,10005.0,23.0,,,10003.0
144700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
144800,9995,24,,,,,10002,7,10005.0,24.0,,,9998.5
144900,9998,8,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0
145000,9998,9,9995.0,25.0,,,10005,25,,,,,10001.5
145100,9995,26,,,,,10005,26,,,,,10000.0
145200,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
145300,9996,2,9995.0,23.0,,,9998,3,10004.0,2.0,10005.0,23.0,9997.0
145400,9998,6,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
145500,10002,1,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0
145600,9996,2,9995.0,25.0,,,9998,8,10004.0,2.0,10005.0,25.0,9997.0
145700,9998,5,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
145800,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5
145900,9998,6,9995.0,24.0,,,10005,24,,,,,10001.5
146000,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
146100,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
146200,9998,9,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
146300,9998,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
146400,9995,28,,,,,10005,28,,,,,10000.0
146500,9995,30,,,,,10005,30,,,,,10000.0
146600,10000,4,9998.0,5.0,9995.0,24.0,10005,24,,,,,10002.5
146700,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
146800,9995,26,,,,,10005,26,,,,,10000.0
146900,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
147000,9996,1,9995.0,24.0,,,10002,10,10004.0,1.0,10005.0,24.0,9999.0
147100,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
147200,9995,21,,,,,10005,21,,,,,10000.0
147300,10000,3,9996.0,2.0,9995.0,28.0,10002,7,10004.0,2.0,10005.0,28.0,10001.0
147400,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
147500,9995,20,,,,,10005,20,,,,,10000.0
147600,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
147700,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5
147800,9996,2,9995.0,27.0,,,10002,1,10004.0,2.0,10005.0,27.0,9999.0
147900,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
148000,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0
148100,9995,30,,,,,10005,30,,,,,10000.0
148200,9998,5,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
148300,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
148400,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
148500,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
148600,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
148700,9998,4,9995.0,26.0,,,10005,26,,,,,10001.5
148800,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5
148900,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
149000,10002,5,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
149100,10000,2,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10002.0
149200,10002,1,9998.0,1.0,9996.0,2.0,10004,2,10005.0,22.0,,,10003.0
149300,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
149400,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
149500,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
149600,9995,30,,,,,10002,2,10005.0,30.0,,,9998.5
149700,10002,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0
149800,10002,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0
149900,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
150000,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
150100,9998,2,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
150200,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0
150300,9998,10,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
150400,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0
150500,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5
150600,9995,23,,,,,10005,23,,,,,10000.0
150700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
150800,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5
150900,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
151000,9995,27,,,,,10005,27,,,,,10000.0
151100,9995,25,,,,,10005,25,,,,,10000.0
151200,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
151300,9995,27,,,,,10005,27,,,,,10000.0
151400,9995,22,,,,,10005,22,,,,,10000.0
151500,9996,2,9995.0,30.0,,,10002,9,10004.0,2.0,10005.0,30.0,9999.0
151600,10002,3,9998.0,1.0,9995.0,20.0,10005,20,,,,,10003.5
151700,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
151800,9998,2,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
151900,9995,27,,,,,10005,27,,,,,10000.0
152000,9995,23,,,,,9998,11,10005.0,23.0,,,9996.5
152100,9995,28,,,,,10005,28,,,,,10000.0
152200,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5
152300,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
152400,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
152500,9996,2,9995.0,30.0,,,10002,5,10004.0,2.0,10005.0,30.0,9999.0
152600,9995,27,,,,,10005,27,,,,,10000.0
152700,9995,26,,,,,10005,26,,,,,10000.0
152800,9998,5,9995.0,29.0,,,10005,29,,,,,10001.5
152900,10000,5,9998.0,1.0,9996.0,1.0,10004,1,10005.0,25.0,,,10002.0
153000,9995,30,,,,,10002,9,10005.0,30.0,,,9998.5
153100,9995,21,,,,,10005,21,,,,,10000.0
153200,9998,3,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
153300,9995,24,,,,,10005,24,,,,,10000.0
153400,9995,20,,,,,10005,20,,,,,10000.0
153500,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
153600,9998,5,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
153700,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
153800,9995,27,,,,,10005,27,,,,,10000.0
153900,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
154000,9995,29,,,,,10005,29,,,,,10000.0
154100,9995,20,,,,,10005,20,,,,,10000.0
154200,9998,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
154300,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
154400,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
154500,9995,25,,,,,10002,3,10005.0,25.0,,,9998.5
154600,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
154700,9995,30,,,,,10005,30,,,,,10000.0
154800,10002,1,9998.0,8.0,9996.0,1.0,10004,1,10005.0,28.0,,,10003.0
154900,9995,28,,,,,9998,1,10005.0,28.0,,,9996.5
155000,9995,22,,,,,10005,22,,,,,10000.0
155100,9995,28,,,,,10005,28,,,,,10000.0
155200,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5
155300,9998,8,9995.0,27.0,,,10005,27,,,,,10001.5
155400,9995,23,,,,,10005,23,,,,,10000.0
155500,9996,1,9995.0,28.0,,,9998,1,10002.0,6.0,10004.0,1.0,9997.0
155600,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
155700,9995,22,,,,,10005,22,,,,,10000.0
155800,9996,2,9995.0,28.0,,,10002,5,10004.0,2.0,10005.0,28.0,9999.0
155900,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
156000,9998,9,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
156100,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0
156200,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
156300,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
156400,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5
156500,9996,2,9995.0,27.0,,,10002,2,10004.0,2.0,10005.0,27.0,9999.0
156600,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
156700,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5
156800,9998,7,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
156900,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
157000,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
157100,9996,2,9995.0,22.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0
157200,9995,22,,,,,10002,3,10005.0,22.0,,,9998.5
157300,9995,22,,,,,10000,4,10005.0,22.0,,,9997.5
157400,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
157500,9995,26,,,,,10005,26,,,,,10000.0
157600,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
157700,9996,2,9995.0,23.0,,,10002,6,10004.0,2.0,10005.0,23.0,9999.0
157800,9996,1,9995.0,22.0,,,10002,4,10004.0,1.0,10005.0,22.0,9999.0
157900,9995,24,,,,,10002,4,10005.0,24.0,,,9998.5
158000,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
158100,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
158200,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0
158300,9996,1,9995.0,30.0,,,9998,5,10004.0,1.0,10005.0,30.0,9997.0
158400,9996,1,9995.0,30.0,,,9998,5,10004.0,1.0,10005.0,30.0,9997.0
158500,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
158600,9995,27,,,,,10005,27,,,,,10000.0
158700,9995,29,,,,,10005,29,,,,,10000.0
158800,9995,24,,,,,10005,24,,,,,10000.0
158900,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
159000,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0
159100,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
159200,9995,30,,,,,10002,1,10005.0,30.0,,,9998.5
159300,9995,21,,,,,10005,21,,,,,10000.0
159400,10000,6,9998.0,6.0,9996.0,1.0,10004,1,10005.0,23.0,,,10002.0
159500,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
159600,9998,8,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
159700,9996,1,9995.0,29.0,,,9998,4,10004.0,1.0,10005.0,29.0,9997.0
159800,9995,20,,,,,10002,3,10005.0,20.0,,,9998.5
159900,9998,2,9996.0,1.0,9995.0,24.0,10000,5,10004.0,1.0,10005.0,24.0,9999.0
160000,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
160100,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
160200,9998,4,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
160300,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0
160400,9995,23,,,,,9998,1,10002.0,8.0,10005.0,23.0,9996.5
160500,9998,4,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
160600,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0
160700,9995,24,,,,,10005,24,,,,,10000.0
160800,10002,2,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0
160900,10000,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0
161000,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5
161100,9995,28,,,,,10002,10,10005.0,28.0,,,9998.5
161200,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
161300,9995,20,,,,,10005,20,,,,,10000.0
161400,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
161500,9995,22,,,,,10005,22,,,,,10000.0
161600,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0
161700,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
161800,9995,21,,,,,10005,21,,,,,10000.0
161900,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
162000,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5
162100,9998,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
162200,9995,20,,,,,10002,10,10005.0,20.0,,,9998.5
162300,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
162400,9996,2,9995.0,22.0,,,10000,5,10004.0,2.0,10005.0,22.0,9998.0
162500,9998,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
162600,9995,21,,,,,10000,5,10002.0,3.0,10005.0,21.0,9997.5
162700,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
162800,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
162900,9995,23,,,,,10005,23,,,,,10000.0
163000,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
163100,9996,1,9995.0,27.0,,,9998,4,10002.0,7.0,10004.0,1.0,9997.0
163200,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
163300,9995,27,,,,,10005,27,,,,,10000.0
163400,9995,22,,,,,10005,22,,,,,10000.0
163500,10002,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0
163600,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
163700,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
163800,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0
163900,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
164000,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0
164100,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0
164200,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
164300,9998,7,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
164400,9998,7,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
164500,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
164600,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0
164700,9998,5,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
164800,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
164900,9996,1,9995.0,28.0,,,10000,5,10004.0,1.0,10005.0,28.0,9998.0
165000,9996,2,9995.0,23.0,,,10002,8,10004.0,2.0,10005.0,23.0,9999.0
165100,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5
165200,9995,21,,,,,10000,6,10005.0,21.0,,,9997.5
165300,9995,22,,,,,10005,22,,,,,10000.0
165400,9995,24,,,,,10005,24,,,,,10000.0
165500,10000,4,9998.0,6.0,9996.0,1.0,10004,1,10005.0,21.0,,,10002.0
165600,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0
165700,9996,2,9995.0,29.0,,,10002,6,10004.0,2.0,10005.0,29.0,9999.0
165800,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5
165900,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5
166000,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
166100,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5
166200,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0
166300,9995,30,,,,,10005,30,,,,,10000.0
166400,9995,29,,,,,10005,29,,,,,10000.0
166500,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
166600,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
166700,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
166800,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
166900,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
167000,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
167100,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0
167200,9996,1,9995.0,28.0,,,10002,9,10004.0,1.0,10005.0,28.0,9999.0
167300,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5
167400,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0
167500,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
167600,9995,29,,,,,10005,29,,,,,10000.0
167700,9996,2,9995.0,26.0,,,9998,4,10004.0,2.0,10005.0,26.0,9997.0
167800,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5
167900,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0
168000,9995,29,,,,,10005,29,,,,,10000.0
168100,9996,2,9995.0,24.0,,,9998,1,10004.0,2.0,10005.0,24.0,9997.0
168200,9995,25,,,,,10005,25,,,,,10000.0
168300,9996,1,9995.0,28.0,,,10002,5,10004.0,1.0,10005.0,28.0,9999.0
168400,9996,1,9995.0,24.0,,,10002,8,10004.0,1.0,10005.0,24.0,9999.0
168500,10002,1,9998.0,3.0,9996.0,2.0,10004,2,10005.0,23.0,,,10003.0
168600,9998,7,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
168700,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
168800,9995,25,,,,,10005,25,,,,,10000.0
168900,9995,20,,,,,10005,20,,,,,10000.0
169000,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
169100,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
169200,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
169300,9995,29,,,,,10005,29,,,,,10000.0
169400,9995,23,,,,,10005,23,,,,,10000.0
169500,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
169600,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
169700,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0
169800,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
169900,9995,30,,,,,10005,30,,,,,10000.0
170000,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
170100,9996,2,9995.0,30.0,,,10002,10,10004.0,2.0,10005.0,30.0,9999.0
170200,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5
170300,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
170400,10002,11,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
170500,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
170600,9995,24,,,,,10005,24,,,,,10000.0
170700,9998,2,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
170800,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
170900,9996,2,9995.0,26.0,,,10002,3,10004.0,2.0,10005.0,26.0,9999.0
171000,9995,27,,,,,10005,27,,,,,10000.0
171100,10002,3,9998.0,5.0,9996.0,2.0,10004,2,10005.0,28.0,,,10003.0
171200,9995,21,,,,,10005,21,,,,,10000.0
171300,9995,25,,,,,10005,25,,,,,10000.0
171400,10002,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0
171500,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0
171600,9996,2,9995.0,30.0,,,9998,11,10004.0,2.0,10005.0,30.0,9997.0
171700,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
171800,9995,27,,,,,10005,27,,,,,10000.0
171900,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0
172000,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
172100,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
172200,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
172300,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
172400,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
172500,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
172600,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
172700,9996,2,9995.0,27.0,,,9998,3,10004.0,2.0,10005.0,27.0,9997.0
172800,9995,20,,,,,10005,20,,,,,10000.0
172900,9995,27,,,,,10005,27,,,,,10000.0
173000,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
173100,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
173200,9995,23,,,,,10005,23,,,,,10000.0
173300,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
173400,9996,1,9995.0,25.0,,,10002,9,10004.0,1.0,10005.0,25.0,9999.0
173500,9996,1,9995.0,30.0,,,9998,3,10004.0,1.0,10005.0,30.0,9997.0
173600,9998,7,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
173700,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
173800,9996,1,9995.0,28.0,,,10002,6,10004.0,1.0,10005.0,28.0,9999.0
173900,9998,1,9995.0,28.0,,,10005,28,,,,,10001.5
174000,9998,9,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
174100,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
174200,9995,25,,,,,10005,25,,,,,10000.0
174300,9995,29,,,,,10002,2,10005.0,29.0,,,9998.5
174400,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
174500,9995,23,,,,,10005,23,,,,,10000.0
174600,9995,23,,,,,10005,23,,,,,10000.0
174700,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
174800,9995,22,,,,,10005,22,,,,,10000.0
174900,9998,2,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0
175000,9995,27,,,,,10005,27,,,,,10000.0
175100,9998,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
175200,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
175300,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
175400,9995,26,,,,,10005,26,,,,,10000.0
175500,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
175600,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
175700,9995,24,,,,,10005,24,,,,,10000.0
175800,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
175900,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0
176000,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5
176100,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
176200,9998,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
176300,9996,1,9995.0,22.0,,,10002,2,10004.0,1.0,10005.0,22.0,9999.0
176400,9995,24,,,,,10002,9,10005.0,24.0,,,9998.5
176500,9995,28,,,,,10005,28,,,,,10000.0
176600,9995,23,,,,,10005,23,,,,,10000.0
176700,9995,21,,,,,10005,21,,,,,10000.0
176800,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
176900,9996,1,9995.0,20.0,,,10002,8,10004.0,1.0,10005.0,20.0,9999.0
177000,9996,1,9995.0,23.0,,,10002,8,10004.0,1.0,10005.0,23.0,9999.0
177100,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5
177200,9995,21,,,,,10005,21,,,,,10000.0
177300,9995,20,,,,,10005,20,,,,,10000.0
177400,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
177500,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
177600,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0
177700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
177800,9995,26,,,,,10005,26,,,,,10000.0
177900,9996,1,9995.0,24.0,,,9998,12,10002.0,3.0,10004.0,1.0,9997.0
178000,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
178100,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0
178200,9995,26,,,,,10005,26,,,,,10000.0
178300,9998,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
178400,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
178500,9995,26,,,,,10002,10,10005.0,26.0,,,9998.5
178600,9995,20,,,,,10005,20,,,,,10000.0
178700,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
178800,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
178900,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
179000,9998,4,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
179100,9995,25,,,,,10005,25,,,,,10000.0
179200,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
179300,9998,7,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0
179400,9995,25,,,,,10005,25,,,,,10000.0
179500,9995,29,,,,,10005,29,,,,,10000.0
179600,9998,5,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
179700,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
179800,9995,24,,,,,10002,9,10005.0,24.0,,,9998.5
179900,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
180000,9996,1,9995.0,23.0,,,10002,7,10004.0,1.0,10005.0,23.0,9999.0
180100,9995,26,,,,,9998,3,10002.0,2.0,10005.0,26.0,9996.5
